date_publish,hostile_encounter,quantified_mass,death,buildings,attack,besieging,destroying,committing_crime,terrorism,killing,military_operation,firing,explosion,surrendering,violence,rebellion,subversion,counterattack,arson
2023-12-04 14:40:37,2.0,2.0,,1.0,2.0,,,3.0,,,,,,,,,,,
2023-11-22 21:31:00,1.0,1.0,,1.0,2.0,,,5.0,,5.0,,,,,,,,,
2023-11-15 18:00:23,1.0,,,1.0,,,,,,,,,,,,,,,
2024-01-30 15:11:13,,,,,,,1.0,1.0,,2.0,,,,,,,,,
2023-11-21 17:44:41,,1.0,5.0,,,,,2.0,,1.0,,,,,,,,,
2024-02-12 23:39:00,,1.0,,,,,,,,3.0,,,,,,,,,
2023-11-09 23:24:36,2.0,4.0,1.0,,,,,1.0,1.0,3.0,,,,,,,,,
2023-11-21 21:15:19,,,,,,,,,,,,,,,,,,,
2023-11-14 16:55:47,,1.0,1.0,,7.0,,,,5.0,3.0,,,,,,,,,
2024-02-02 00:00:00,2.0,,,,,,,,,,,,,,,1.0,,,
2024-02-14 18:58:07,7.0,,,5.0,8.0,1.0,1.0,,,1.0,,,,,,,,,
2024-01-23 10:40:49,15.0,1.0,1.0,,,,1.0,,,2.0,,,,,,,,,
2023-11-11 13:32:27,,1.0,1.0,,1.0,,,,,,,,,,,,,,
2023-11-21 17:20:39,,,,,2.0,,,,,1.0,,,,,,,,,
2023-11-10 06:01:09,,,,,,,,,,,,,,,,,,,
2024-01-18 23:04:31,1.0,,,,,,,2.0,1.0,2.0,,,,,,,,,
2023-11-17 23:21:51,3.0,7.0,3.0,2.0,5.0,,,,2.0,4.0,,,,,,,,,
2023-11-16 14:03:12,,,,,,,,,,,,,,,,,,,
2023-12-04 07:49:18,4.0,4.0,2.0,3.0,12.0,,,,,14.0,,,1.0,,,,,,
2024-02-11 00:00:00,,,,,1.0,,,,,,,,,,,,,,
2024-02-04 03:13:37,,7.0,,,,,,,,,,,,,,,,,
2023-11-23 03:12:07,2.0,4.0,1.0,,2.0,,,,,,,,,,,,,,
2023-11-05 13:06:05,,3.0,,,,,,8.0,1.0,,,,,,,,,,
2023-11-26 05:24:10,3.0,1.0,,,1.0,,,,,,,,,,,,,,
2023-12-06 14:30:33,3.0,3.0,1.0,,3.0,1.0,4.0,,,6.0,,,,,,,,,
2024-02-15 00:03:16,,,,,,,,1.0,,,,,,,,,,,
2023-12-24 10:49:26,2.0,3.0,,1.0,,,,,,,,,,,,,,,
2024-02-10 16:00:47,1.0,4.0,1.0,1.0,1.0,,,2.0,,,,,,,,,1.0,,
2023-11-20 18:09:41,,1.0,,1.0,2.0,,,,1.0,2.0,,,,,,,,,
2023-12-28 16:14:38,1.0,,,,2.0,,,,,2.0,,,,,,,,,
2024-01-15 17:52:14,,2.0,,,,,,,3.0,,,,,,,,,,
2023-11-29 13:57:36,,,,,,,1.0,,,,,,,,,,,,
2024-02-08 11:20:29,,,,,,,,,,,,,,,,,,,
2023-11-08 05:58:25,,,,,,,,,,,,,,,,,,,
2023-11-07 18:48:02,,,,,,,,,,,,,,,,,,,
2023-12-03 20:27:36,3.0,2.0,1.0,2.0,15.0,,,,6.0,4.0,,,,,,,,,
2023-11-21 11:48:38,,,,,,,,,,,,,,,,,,,
2024-01-18 19:47:33,1.0,,,2.0,,,,,,,,,,,,,,,
2023-11-08 19:03:25,,1.0,,,,,,,,,,,,,,,,,
2024-02-11 17:14:05,,,,,,,,,,,,,,,,,,,
2023-12-22 07:11:17,1.0,3.0,,,,,,,,,,,,,,,,,
2023-12-22 13:00:57,,4.0,1.0,1.0,,,,1.0,,,,,,,,,,,
2024-02-08 04:31:55,1.0,2.0,1.0,3.0,7.0,,2.0,,,,,,,,,,,,
2023-11-30 19:09:40,3.0,6.0,2.0,,3.0,,,,,4.0,,,,,,,,,
2024-02-12 21:17:30,3.0,4.0,1.0,3.0,,,2.0,,,1.0,,,,,,,,,
2023-11-03 15:31:33,2.0,3.0,,1.0,6.0,1.0,,,1.0,2.0,,,,,,,,,
2024-01-26 18:10:06,,2.0,,,,,,,,,,,,,,,,,
2024-01-09 15:56:36,1.0,2.0,,,3.0,,,2.0,,,,,,,,,,,
2023-12-12 05:00:18,3.0,4.0,,,2.0,,,,,2.0,,,,,,,,,
2024-02-02 17:53:02,2.0,,,,,,,,,,,,,,,,,,
2023-11-21 01:00:59,,,,,,,,,,,,,,,,,,,
2024-02-05 22:47:18,,,,2.0,,,,,,,,,,,,,,,
2023-11-02 19:35:48,,1.0,,,,,,,,,,,,,,,,,
2023-11-05 07:54:28,3.0,,,,1.0,,,,,1.0,,,,,,,,,
2023-11-30 02:20:24,2.0,3.0,3.0,,,,,,,,,,,,,,,,
2023-12-13 14:50:38,3.0,4.0,,1.0,,,1.0,,,,,,,,,,,,
2024-02-15 01:16:09,,,,,,,1.0,,,,,,,,,,,,
2023-11-04 08:00:35,3.0,2.0,1.0,4.0,3.0,,1.0,,,3.0,,,,,1.0,,,,
2023-11-06 22:28:59,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,
2024-01-29 19:04:23,,2.0,,2.0,,,,,,,,,,,,,,,
2023-12-12 05:00:55,15.0,4.0,1.0,1.0,3.0,,,,,2.0,,,,,,,,,
2023-12-11 12:52:25,11.0,1.0,3.0,5.0,8.0,,3.0,,1.0,7.0,,,,,,,,,
2023-11-16 05:04:33,,,3.0,1.0,,,,,,,,,,,,,,,
2023-12-16 20:57:49,2.0,8.0,,,2.0,,,,,4.0,,,,,,,,,
2023-12-21 04:42:01,11.0,4.0,3.0,1.0,2.0,,3.0,,1.0,2.0,,,,,,,,,
2023-11-01 09:20:40,5.0,2.0,,2.0,3.0,,,,,4.0,,1.0,,,,,,,
2023-12-01 00:48:19,7.0,1.0,,1.0,4.0,,1.0,,,3.0,,,,,,,,,
2023-11-26 23:41:43,4.0,3.0,1.0,,1.0,,,,,,,,,,1.0,,,,
2023-11-12 06:59:12,16.0,7.0,3.0,13.0,5.0,,,,,4.0,,,,,,,,,
2024-02-13 10:50:05,13.0,,,,1.0,,1.0,,,,,,,,,,,,
2023-11-22 17:48:34,1.0,,,,2.0,,1.0,,,2.0,,,,,,,,,
2024-02-17 00:37:19,2.0,4.0,1.0,,1.0,,,,,,,,,,,,,,
2023-12-02 00:06:28,1.0,1.0,,,2.0,,,,1.0,1.0,,,,,,,1.0,,
2023-11-20 00:04:01,,3.0,,3.0,,,,,,,,,,,,,,,
2023-11-16 11:50:43,1.0,3.0,,,,,,,,,,,,,,,,,
2024-01-14 19:00:49,,,,,,,,,,,,,,,,,,,
2024-01-17 17:56:20,1.0,1.0,,,,,,,,,,,,,,,,,
2024-02-01 17:15:11,7.0,4.0,,,,,,,,,,,,,,,,,
2024-02-10 20:06:44,2.0,3.0,,3.0,4.0,,2.0,,,2.0,,,,,,,,,
2023-12-08 13:30:41,1.0,,,4.0,,,,1.0,,,,,,,,,,,
2024-01-19 00:33:48,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,
2023-11-10 13:19:56,1.0,,,,,,,,,,,,,,,,,,
2023-11-14 20:31:13,,,6.0,8.0,1.0,,,1.0,,4.0,,,,,,,,,
2024-02-07 20:14:12,3.0,3.0,1.0,,,,,,,,,,,,,,,,
2024-01-13 18:29:43,5.0,2.0,,,4.0,,,2.0,1.0,13.0,,,,,,,,,
2024-01-17 17:16:12,,1.0,,5.0,1.0,,,,,,,,,,,,,,
2024-02-10 16:27:32,1.0,5.0,,,,,,,,,,,,,,,,,
2023-12-01 23:08:01,,,,1.0,,,,,,,,,,,,,,,
2023-11-27 09:55:07,1.0,5.0,,4.0,3.0,,,,2.0,7.0,,,,,,,,,
2024-02-07 20:24:34,,4.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,
2023-12-27 22:06:00,3.0,3.0,,,1.0,,,,3.0,,,,,,,,,,
2023-11-22 01:55:07,,,,,3.0,,,1.0,,2.0,,1.0,,,,,,,
2023-11-07 16:01:43,,,,,,,,,,,,,,,,,,,
2023-11-02 10:05:19,1.0,1.0,5.0,,,,,,,1.0,,,,,,,,,
2024-01-24 17:24:47,2.0,1.0,1.0,,,,,,,1.0,,4.0,,,,,,,
2023-11-02 15:52:06,1.0,,,,,,,2.0,,,,,,,,,,,
2024-02-04 19:05:45,1.0,1.0,,,,,,,,,,,,,,,,,
2024-02-15 07:55:22,,,,,,,,,,,,,,,,,,,
2023-11-25 14:52:28,,,,,,,,,,,,,,,,,,,
2023-11-11 23:36:49,2.0,,,,,,,,,,,,,,,,,,
2023-12-03 23:03:16,2.0,,,,,,,,,,,,,,,,,,
2023-11-16 06:43:57,3.0,1.0,,4.0,2.0,,2.0,4.0,4.0,4.0,,,,,,,,,
2024-01-26 18:23:00,5.0,1.0,,4.0,1.0,,,,1.0,,,,,,,,,,
2023-12-04 16:50:03,5.0,,,,1.0,,,,,,,,,,,,,,
2023-11-24 01:45:30,3.0,,,,1.0,,,,,2.0,,,,,,,,,
2023-11-15 12:16:49,2.0,1.0,,2.0,,,,,,,,,,,,,,,
2023-12-05 23:12:10,,,,,2.0,,,1.0,,,,,,,,,,,
2024-01-04 06:30:27,13.0,,1.0,,5.0,,,3.0,3.0,4.0,,,,,,,,,
2023-12-18 23:11:35,4.0,3.0,1.0,2.0,2.0,1.0,,2.0,1.0,6.0,,,,,,,,,
2023-11-06 02:00:12,3.0,,,1.0,3.0,,,,2.0,6.0,,,,,,,,,
2023-11-29 18:17:35,1.0,,1.0,,,,,,,,,,,,,,,,
2024-01-19 13:16:08,5.0,,,,3.0,,,,,,,,,,,,,,
2024-02-09 01:36:36,1.0,1.0,,,,,,,,,,,,,,,,,
2023-12-05 12:58:44,,,,,,,,,,,,,,,,,,,
2024-01-16 14:50:53,6.0,1.0,,,3.0,,,,,1.0,2.0,,,,,,,,
2023-12-08 15:03:59,2.0,2.0,,1.0,1.0,,,,,13.0,,,,,,,,,
2023-11-15 20:42:39,3.0,1.0,1.0,1.0,1.0,,,2.0,,1.0,,,,,,,,,
2023-12-18 22:00:52,4.0,,,,4.0,,1.0,,,,,,,,,,,,
2024-01-28 11:50:13,4.0,4.0,,,7.0,,4.0,,3.0,2.0,,1.0,,,,,,,
2023-11-10 02:34:59,5.0,,,,,,,,,,,,,,,,,,
2023-12-21 09:13:52,1.0,2.0,,,,,,,,,,,,,,,,,
2023-12-15 05:00:18,4.0,,,,3.0,,,,2.0,2.0,,,,,,,,,
2023-12-05 21:08:27,,2.0,2.0,3.0,4.0,,2.0,,,,,,3.0,,,,,,
2023-11-18 15:02:14,,,,2.0,,,,,,,,,,,,,,,
2024-01-26 13:36:02,3.0,2.0,1.0,4.0,8.0,,1.0,1.0,,3.0,,,,,,,,,
2023-11-16 01:02:05,1.0,,,2.0,4.0,,,,2.0,1.0,,,,,,,,,
2024-02-05 08:01:07,3.0,3.0,3.0,6.0,8.0,,2.0,,5.0,11.0,1.0,,,,,,,,
2024-01-28 20:35:39,1.0,1.0,1.0,,4.0,,2.0,,,5.0,,,,,,,,,
2023-11-14 23:05:40,2.0,1.0,,11.0,,,,,,,,,,,,,,,
2023-12-14 19:11:54,,1.0,,,,,2.0,,,,,,,,,,,,
2023-11-06 07:10:43,3.0,1.0,,1.0,6.0,,,2.0,,3.0,,,,,,,,,
2023-12-19 15:10:51,4.0,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,
2023-11-14 13:00:37,8.0,2.0,,5.0,3.0,1.0,,,2.0,2.0,,,,,,,,,
2023-11-08 23:47:52,3.0,8.0,1.0,2.0,,,,,,2.0,,,,,,,,,
2023-11-09 05:17:15,2.0,1.0,,3.0,2.0,,,,,,,,,,,,,,
2023-11-11 20:25:49,14.0,4.0,,22.0,9.0,1.0,2.0,,1.0,7.0,,,,,,,,,
2024-02-16 07:00:39,,2.0,,7.0,4.0,,4.0,,,,,,,,,,,,
2024-01-26 16:05:45,3.0,,,1.0,10.0,,,1.0,3.0,3.0,,,,,,,,,
2024-02-15 09:56:17,,,,,,,,,,,,,,,,,,,
2024-02-06 17:20:47,1.0,,,,,,,3.0,,,,,,,,,,,
2024-01-06 17:58:41,8.0,,,7.0,2.0,,3.0,,,4.0,,,,,,,,,
2024-02-05 14:02:59,,2.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,
2024-01-29 11:37:37,8.0,1.0,1.0,,21.0,,,,,9.0,,,,,,,,,
2024-01-04 20:52:10,5.0,,1.0,,,,,,,1.0,,1.0,,,,,,,
2023-11-22 12:54:38,2.0,3.0,,4.0,5.0,,2.0,,,6.0,,,,,,,,,
2023-12-11 16:15:39,2.0,6.0,2.0,3.0,3.0,,1.0,,,8.0,,,,,,,,,
2023-11-08 18:00:37,,1.0,,,,,,,,1.0,,,,1.0,,,,,
2023-11-30 17:10:04,1.0,2.0,,,2.0,,,4.0,3.0,2.0,,,,,,,,,
2023-12-22 07:20:34,2.0,,,,1.0,,,,,,,1.0,,,,,,,
2024-02-06 19:57:55,,1.0,,,,,,,,,,,,,,,,,
2023-11-27 15:12:07,3.0,,,3.0,2.0,,,5.0,,3.0,,,,,,,,,
2023-11-10 01:25:42,6.0,,,,2.0,,,,2.0,,,,,,,,,,
2024-01-16 06:55:11,2.0,1.0,1.0,2.0,15.0,,1.0,,,5.0,,,,,,,,,
2023-12-05 12:16:48,3.0,5.0,3.0,,2.0,,,,5.0,2.0,,,,,,,,,
2023-11-21 16:46:31,,11.0,1.0,5.0,,,,,,2.0,,,,,,,,,
2023-11-11 14:41:13,2.0,3.0,,2.0,1.0,,,3.0,,2.0,,,,,,,,,
2023-11-21 01:11:04,5.0,,,,1.0,,,,1.0,1.0,,,,,,,,,
2024-02-19 17:05:02,5.0,,,,,,,,,,,,,,,,,,
2023-11-05 00:14:40,9.0,1.0,,1.0,4.0,,1.0,,1.0,2.0,,1.0,,,,,,,
2023-11-01 23:51:48,,,,2.0,,,,2.0,,1.0,,,,,,,,,
2023-12-22 12:50:50,1.0,,4.0,3.0,10.0,,1.0,,5.0,8.0,,,,,,,,,
2024-01-24 11:18:16,,1.0,,1.0,,,,,5.0,1.0,,,,,,,,,
2024-01-20 11:08:50,1.0,,,,,,,,,,,,,,,,,,
2024-02-08 22:52:17,,,,,,,,,,,,,,,,,,,
2024-01-02 09:30:53,,,,,,,,,,,,,,,,,,,
2023-11-23 02:25:02,3.0,6.0,,,2.0,1.0,,,,,,,,,,,,,
2023-11-02 07:04:09,,1.0,,,,,,,,,,,,,,,,,
2023-11-22 17:00:49,10.0,2.0,,,6.0,,2.0,,,3.0,,,,,,,,,1.0
2023-11-21 09:49:16,1.0,,,,,,,,,,,,,,,,,,
2023-12-15 10:14:35,,,,1.0,6.0,,1.0,3.0,1.0,4.0,,,,,,,,,
2023-11-14 06:26:52,,,,,,,,,,,,,,,,,,,
2024-02-12 16:25:13,,2.0,,2.0,1.0,,,1.0,,1.0,,,,,,,,,
2024-01-13 14:28:52,,,3.0,,1.0,,,,,1.0,,,,,,,,,
2023-11-01 12:48:09,,1.0,,1.0,,,,2.0,,1.0,,,,,,,,,
2023-12-22 03:23:15,4.0,,,,2.0,,,,1.0,,,,,,,,,,
2024-01-28 17:01:09,4.0,,,,7.0,,,,1.0,2.0,,,,,,,,,
2023-11-02 16:04:02,1.0,2.0,,1.0,,,,,,,,,,,,,,,
2023-11-06 20:36:01,2.0,3.0,,,2.0,,,,6.0,2.0,,,,,,,,,
2024-02-13 12:23:15,11.0,5.0,,,3.0,,,1.0,,4.0,,,,,,,,,
2024-01-09 14:10:09,3.0,2.0,,1.0,,,,,,,,,,,,,,,
2023-11-03 23:21:33,1.0,4.0,,,1.0,,,,,,,,,,,,,,
2023-12-17 09:24:58,7.0,4.0,,,3.0,,,,,,,,,,,,,,
2024-01-26 00:01:04,,,,,,,,,,,,,,,,,,,
2023-11-03 15:47:41,,,,,,,,,,,,,,,,,,,
2024-01-21 23:17:02,,2.0,,3.0,,,,,,2.0,,,,,,,,,
2024-01-11 12:25:35,5.0,2.0,,,3.0,,3.0,1.0,,8.0,,,,,,,,,
2023-12-11 10:46:59,,,,,1.0,,,,,,,,,,,,,,
2023-11-24 12:10:22,,1.0,,8.0,1.0,,1.0,,,1.0,,,,,,,,,
2024-01-08 03:22:55,,,,,,,,,,,,,,,,,,,
2023-11-13 12:04:30,5.0,5.0,5.0,13.0,8.0,,4.0,1.0,1.0,5.0,,,,,,,,,
2023-11-13 10:39:05,2.0,1.0,,,,,,,,,,,,,,,,,
2024-02-13 18:55:06,,,,,,,,,,,,,,,,,,,
2023-12-14 00:40:50,1.0,1.0,,1.0,,,,,2.0,,,,,,,,,,
2023-12-20 14:00:14,1.0,5.0,,1.0,,,,,,,,,,,,,,,
2024-02-14 13:51:38,1.0,1.0,,,,,,,,,,,,,,,,,
2023-11-02 00:30:41,9.0,1.0,,3.0,8.0,,1.0,,,5.0,,,,,,,,1.0,
2024-02-16 07:04:29,,,1.0,3.0,3.0,,,,,2.0,,,,,,,,,
2023-11-05 21:50:08,1.0,,,,,,,,,,,,,,,,,,
2024-01-01 11:00:28,3.0,1.0,,,5.0,,,1.0,,1.0,,,,,,,,,
2023-11-16 10:47:58,3.0,,,,,,,,,,,,,,,,,,
2024-01-11 16:05:52,,,,2.0,2.0,,,,,2.0,,,,,,,,,
2024-01-03 08:38:20,1.0,,3.0,,2.0,,2.0,1.0,,10.0,,,,,,,,,
2024-02-09 10:17:56,,,2.0,,,,,,,,,,,,,,,,
2024-01-03 05:00:13,3.0,5.0,1.0,4.0,3.0,,1.0,1.0,,1.0,,,,,,,,,
2023-11-07 01:35:14,3.0,,11.0,2.0,,,,5.0,,1.0,,,,,2.0,,,,
2023-11-25 10:41:28,2.0,2.0,,,,,,,,,,,,,,,,,
2023-12-08 20:39:53,1.0,2.0,2.0,,4.0,,,,,14.0,,,,,,,,,
2023-11-24 00:22:34,1.0,2.0,,2.0,,,,,,,,,1.0,,,,,,
2024-02-13 12:00:46,6.0,2.0,2.0,,,,,,,5.0,,,,,,,1.0,,
2023-11-11 17:07:23,4.0,3.0,,,1.0,,,,1.0,,,,,,,,,,
2023-11-09 12:31:10,,,,,,,,,,,,,,,,,,,
2023-11-08 03:20:54,2.0,,,,1.0,,,,,,,,,,,,,,
2023-12-12 12:54:04,3.0,2.0,,,1.0,,,,,,,,,,,,,,
2024-02-04 07:03:05,3.0,3.0,1.0,1.0,,,,6.0,1.0,3.0,,,,,,,,,
2023-11-01 14:02:39,1.0,3.0,,3.0,,,,,,2.0,,,,,,,,,
2023-11-26 14:01:45,4.0,3.0,2.0,2.0,5.0,,,,1.0,3.0,,,,,,,,,
2023-11-14 08:52:30,3.0,,,,4.0,,,,1.0,,,,,,,,,,
2023-12-04 11:27:22,,1.0,,,1.0,,,,,,,,,,,,,,
2023-11-02 14:39:30,4.0,4.0,1.0,,,,2.0,,,2.0,,,,,,,,,
2023-11-15 19:37:39,1.0,,,,,,,,,,,1.0,,,,,,,
2024-02-12 17:58:09,,,,,,,,,,,,,,,,,,,
2023-12-13 14:14:18,,,,,2.0,,,,2.0,,,,,,,,,,
2023-11-13 14:48:59,,1.0,,,2.0,,,,13.0,3.0,,,,,,,,,
2023-11-10 17:03:57,1.0,2.0,1.0,,,,1.0,,,2.0,,,,,,,,,
2023-12-08 00:11:27,8.0,,,2.0,,,1.0,1.0,,1.0,,,,,,,,,
2024-02-11 09:19:33,9.0,1.0,,2.0,8.0,1.0,,,,,,,1.0,,,,,,
2024-02-01 17:13:12,5.0,4.0,1.0,,19.0,,,,,2.0,,,,,,,,,
2023-11-17 01:30:01,,1.0,,,,,,,,,,,,,,,,,
2024-02-14 18:55:03,,,,2.0,,,,,,,,,,,,,,,
2024-01-08 21:16:50,3.0,5.0,,,,2.0,,,,,,,,,,,,,
2023-11-26 08:52:04,4.0,3.0,,2.0,3.0,,,,,7.0,,,,,,,,,
2023-11-05 19:12:15,3.0,3.0,2.0,3.0,8.0,,,,1.0,1.0,,,,,,,,,
2024-02-06 23:55:58,5.0,1.0,,2.0,3.0,,,,,2.0,,,,,,,,,
2023-11-28 13:55:14,3.0,,,,,,,,,,,,,,,,,,
2024-02-17 15:40:25,2.0,3.0,,,,,,,,,,3.0,,,,,,,
2023-12-13 14:34:27,4.0,1.0,,,2.0,,,,,,,,,,,,,,
2023-11-26 00:12:45,3.0,1.0,,,3.0,,,,,2.0,,,,,,,,,
2024-02-08 07:28:22,,,,,,,,,,,,,,,,,,,
2023-11-19 12:22:36,,,,,,,,,,,,,,,,,,,
2024-02-18 15:38:59,4.0,1.0,,,18.0,,,,2.0,10.0,,,,,,,,,
2024-01-15 16:12:38,2.0,,,,2.0,,,,,,,1.0,,,,,,,
2023-11-24 06:09:28,4.0,2.0,1.0,3.0,1.0,,,,,1.0,,,,,,,,,
2023-11-18 18:06:56,6.0,4.0,2.0,,5.0,,,,,2.0,,,,,,,,,
2023-11-19 12:00:04,,1.0,,,,,,,,,,,,,,,,,
2024-01-23 15:28:30,4.0,,,,,,,,,,,,,,,,,,
2023-12-03 08:50:40,5.0,2.0,2.0,,3.0,,,,,3.0,,,,,,,,,
2024-02-04 18:05:18,2.0,5.0,,8.0,10.0,,,,,6.0,,,,,,,,,
2023-12-13 14:00:44,,,,,2.0,,,,,1.0,,,,,,,,,
2023-11-29 05:11:59,9.0,6.0,1.0,2.0,6.0,1.0,4.0,6.0,,2.0,,,,,,,,,
2023-11-26 06:00:10,,4.0,1.0,3.0,,,,,,,,1.0,,,,,1.0,,
2023-11-10 12:09:56,4.0,,,,1.0,,,4.0,,,,1.0,,,,,1.0,,
2024-01-16 15:02:43,,1.0,,2.0,,,,,,,,,,,,,,,
2024-01-21 12:01:42,5.0,,,,1.0,,,,,,,,,,,,,,
2023-11-01 22:01:08,,2.0,,1.0,,,1.0,,2.0,,,,,,,,,,
2023-12-03 06:36:03,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,
2024-01-02 11:35:25,,,,,,,,,,,,,,,,,,,
2024-01-18 22:59:33,,1.0,,,1.0,,,,,,,,,,,,,,
2023-11-15 20:18:11,3.0,3.0,2.0,10.0,2.0,,1.0,,,1.0,,,,,,,,,
2024-02-02 14:37:44,3.0,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,
2023-11-15 00:48:34,5.0,4.0,,1.0,3.0,,,,,,,,,,,,,,
2023-11-26 02:51:14,,,,1.0,,,,,,,,,,,,,,,
2023-11-03 06:56:05,1.0,,,,,,,,,,,,,,,,,,
2024-01-17 17:47:38,,,,1.0,,,,,,,,,,,,,,,
2024-02-09 12:28:31,8.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,
2023-11-28 19:17:19,,,,3.0,,,,,,,,,,,,,,,
2024-01-21 02:23:51,,,,,3.0,,1.0,,1.0,2.0,,,,,,,,,
2023-11-27 06:47:09,,1.0,,,,,,,,,,,,,,,,,
2023-11-28 12:58:47,,,,,,,,,,,,,,,,,,,
2024-02-01 11:00:02,1.0,,,2.0,,,,,,1.0,,,,,,,,,
2023-11-10 06:50:27,,,,,,,,,,,,,,,,,,,
2023-12-27 00:16:17,,1.0,,,,,,,,,,,,,,,,,
2023-11-03 00:00:00,,4.0,,,1.0,,,,2.0,2.0,,,,,,,,,
2023-12-31 01:29:33,3.0,,,1.0,10.0,,1.0,,5.0,5.0,,,,,,,,,
2023-11-25 08:00:44,1.0,4.0,5.0,25.0,1.0,,4.0,,,4.0,,,,,,,,,
2023-11-13 02:03:41,,,,,,,,,,,,,,,,,,,
2024-01-21 13:05:10,5.0,2.0,,,5.0,,3.0,7.0,,6.0,,,,,,,,,
2023-12-04 17:12:06,,,,,,,,,,,,,,,,,,,
2023-11-18 20:07:46,,,,,,,,,,,,,,,,,,,
2023-12-08 15:59:00,1.0,,,1.0,4.0,,,,,1.0,,,,,,,,,
2023-11-05 13:53:38,,1.0,,,,,,,,,,,,,,,,,
2024-02-13 11:07:29,,,,,3.0,,,1.0,1.0,,,,,,,,,,
2023-11-28 00:00:00,2.0,1.0,,,,,,,,,,,,,,,,,
2023-11-28 22:12:56,,,,1.0,,,,,,,,,,,,,,,
2024-01-02 10:49:02,,,,,,,,,,,,,,,,,,,
2023-11-23 07:00:50,15.0,2.0,,,1.0,,,,,1.0,,,,,,,2.0,,
2024-01-02 15:00:35,2.0,1.0,,,,,2.0,,2.0,2.0,,,,,,,,,
2024-01-24 12:04:41,1.0,,,2.0,1.0,,1.0,,,,,,,,,,,,
2024-01-03 05:03:27,1.0,,,,3.0,,,,1.0,1.0,,1.0,,,,,,,
2023-11-04 01:25:48,1.0,,,,,,,,,1.0,,,,,,,,,
2024-01-18 17:19:42,,1.0,,4.0,,,,,,,,,,,,,,,
2024-02-02 09:19:04,,,,,,,,,,,,,,,,,,,
2023-11-10 16:55:06,,,,,2.0,,,,1.0,,,1.0,,,,,,,
2023-11-14 14:17:50,5.0,,,2.0,1.0,,,,4.0,2.0,,,,,,,,,
2023-11-07 18:44:44,2.0,4.0,2.0,1.0,7.0,,,,1.0,3.0,,,,,,,,,
2024-01-17 12:39:39,,2.0,,2.0,,,,,,,,,,,,,,,
2023-11-27 14:37:20,2.0,1.0,,1.0,2.0,,,,,,,,,,,,,,
2023-11-01 08:13:28,,,,,,,,,,,,,,,,,,,
2023-12-23 17:54:57,2.0,1.0,,,,,1.0,,,4.0,,,,,,,,,
2023-11-21 19:45:37,,9.0,7.0,15.0,3.0,,,,8.0,3.0,,,1.0,,,,,,
2023-11-01 03:34:31,3.0,3.0,,1.0,,,1.0,1.0,,2.0,,,,,,,,,
2023-12-07 12:01:04,5.0,1.0,,,1.0,,,,,1.0,,,,,,,,,
2024-02-17 17:22:18,,,,,,,,,,,,,,,,,,,
2023-11-29 12:17:24,1.0,,,,6.0,,,4.0,4.0,7.0,,,,,,,,,
2023-11-07 05:40:11,1.0,,2.0,1.0,3.0,,,,,6.0,,,,,,,,,
2023-11-14 09:24:56,2.0,1.0,,3.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,
2023-11-21 07:51:43,2.0,,,,,,,,,,,,,,,,,,
2023-11-07 20:56:27,2.0,,,3.0,1.0,1.0,,,,3.0,,,,,,,,,
2023-11-13 23:43:32,4.0,,3.0,3.0,1.0,,,,,3.0,,,,,,,,,
2024-01-23 20:20:35,,,,,,,,,,,,,,,,,,,
2024-01-23 08:02:44,,,1.0,2.0,6.0,,,3.0,1.0,,,,,,,,,,
2023-12-27 13:22:34,1.0,1.0,,1.0,,,,,,,,,,,,,,,
2023-12-15 19:24:08,,,,,,,,,,,,,,,,,,,
2024-01-27 17:34:50,4.0,3.0,3.0,4.0,6.0,,,,1.0,1.0,,,,,,,,,
2024-02-11 15:45:24,3.0,2.0,2.0,,2.0,,,,2.0,5.0,,,,,,,,,
2023-11-12 00:49:52,,,,1.0,1.0,,,,,,,,,,,,,,
2024-01-29 12:58:51,6.0,1.0,,,16.0,,,,1.0,3.0,,,,,,,,,
2023-11-16 15:59:16,5.0,1.0,,,,,,,,,,,,,,,,,
2023-11-13 22:26:36,,2.0,,2.0,,,,,,,,10.0,,,,,,,
2024-02-13 23:11:15,2.0,,,1.0,2.0,,,,,4.0,,,,,,,,,
2023-11-08 00:01:36,,,,1.0,,,,,,,,,,,,,,,
2023-11-13 17:00:20,2.0,1.0,4.0,,,,,,,,,,,,,,,,
2023-11-06 13:09:57,,,,,,,,,,,,,,,,,,,
2024-01-02 08:00:55,4.0,5.0,3.0,,,,1.0,,,1.0,,,,,,,,,
2024-02-06 07:00:52,,3.0,,,,,,,,,,,,,,,,,
2023-12-21 03:38:14,,,,,4.0,,,,1.0,3.0,,,,,,,,,
2023-11-27 16:09:15,6.0,2.0,1.0,4.0,,,2.0,,,1.0,,,,,,,,,
2024-02-14 14:58:16,1.0,,,1.0,4.0,,,1.0,,1.0,,,,,,,,,
